PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS2371909A,31/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23719103,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719114,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719125,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719679,31/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708306,31/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708317,31/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708328,31/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708339,31/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470834A,31/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823836,31/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24823847,31/07/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24823869,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2482387A,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18218459,01/08/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS1821846A,01/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426246,01/08/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24426257,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426268,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426279,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426417,01/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426428,01/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426472,01/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823927,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823938,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823949,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2482395A,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823960,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823971,01/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824125,01/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17118732,02/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1780767A,02/08/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS17807716,02/08/2021,AIREBOROUGH CENTRE - GUISELEY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS1842290A,02/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422910,02/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422921,02/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422932,02/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422943,02/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422954,02/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422965,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422976,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422987,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18422998,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423006,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423017,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423028,02/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715581,02/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213904,02/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213915,02/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213926,02/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213937,02/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213948,02/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426541,02/08/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24426552,02/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426563,02/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24426574,02/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426585,02/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426596,02/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824180,02/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824191,02/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17514092,03/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22610787,03/08/2021,HIGH STREET CP - BOSTON SPA                                 ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22610867,03/08/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22610878,03/08/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22610889,03/08/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS2261089A,03/08/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22610903,03/08/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23412847,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412858,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412869,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2341287A,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412880,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23805781,03/08/2021,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24426687,03/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24426698,03/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824318,03/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721426A,04/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214270,04/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214281,04/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214292,04/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214306,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214317,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214328,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214339,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721434A,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214350,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17808005,04/08/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17808016,04/08/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS17808038,04/08/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22116951,04/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24609916,04/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24609927,04/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824384,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824395,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824409,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2482441A,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24824420,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214452,05/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214463,05/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214474,05/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316000,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316011,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316022,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316124,05/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316135,05/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316146,05/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316157,05/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23806139,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2380614A,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23806150,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23806161,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731626A,06/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17316270,06/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316281,06/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423334,06/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18423345,06/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18423356,06/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18423367,06/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18423414,06/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423425,06/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423436,06/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423469,06/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1842347A,06/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423480,06/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813999,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814007,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814018,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814029,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2281403A,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814040,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814084,06/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814095,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23720215,06/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23720226,06/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23720292,06/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23720306,06/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23720317,06/08/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23720339,06/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2372034A,06/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316292,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316306,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316317,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316328,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316339,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731634A,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316474,07/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18218787,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18218798,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18218801,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18218878,07/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24427249,07/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2442725A,07/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24708893,07/08/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24708907,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708918,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708929,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470893A,07/08/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24708940,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708951,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708962,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708973,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708984,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708995,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24709003,07/08/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20710747,08/08/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20710758,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710769,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2071077A,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710780,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710791,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710805,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710816,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710827,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710838,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710849,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2071085A,08/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24427384,08/08/2021,NORTH PARADE CP - OTLEY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17316510,09/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316521,09/08/2021,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17316667,09/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316678,09/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18219225,09/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423629,09/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1842363A,09/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423640,09/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423651,09/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18423662,09/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20711014,09/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412982,09/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23413067,09/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24610187,09/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24610289,09/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731669A,10/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316703,10/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1821927A,10/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18219280,10/08/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18219305,10/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18219316,10/08/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20603306,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20603317,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20603328,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20603339,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2060334A,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20603350,10/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS21706880,10/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21706891,10/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22611156,10/08/2021,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24427602,10/08/2021,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,
LS24427668,10/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1731685A,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316860,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316871,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316882,11/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17316893,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316907,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316918,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316929,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1731693A,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316940,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17316951,11/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17316962,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17418124,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17418135,11/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17418146,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17418157,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17418168,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17418179,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1741818A,11/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17418190,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17418204,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18219429,11/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1821943A,11/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1842398A,11/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715854,11/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22715887,11/08/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22715898,11/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715901,11/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715912,11/08/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814120,11/08/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22814131,11/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22814142,11/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24709207,11/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS2470923A,11/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24709240,11/08/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18424075,12/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18424086,12/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18424097,12/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18424166,12/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20521642,12/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20521675,12/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220895,12/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220909,12/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715989,12/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2271599A,12/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22716008,12/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22716019,12/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2271602A,12/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22716030,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22716041,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22716052,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23720995,12/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23721003,12/08/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23721116,12/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23721127,12/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
