PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS17321849,23/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1732185A,23/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22225709,23/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820134,23/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22820145,23/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24439270,23/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24439292,23/11/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS24439350,23/11/2021,NORTH PARADE CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS24439361,23/11/2021,NORTH PARADE CP - OTLEY,71 Parked in an electric vehicles charging place,25,
LS05262312,24/11/2021,PEART TOWERS CP- TRAINING,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS20526690,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20526704,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20526715,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20526726,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20526737,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22613923,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22613934,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22613945,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22613956,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23735391,24/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24439554,24/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24439565,24/11/2021,HOLT PARK CP - HOLT PARK                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS20715682,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20715693,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20715707,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23418570,25/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24439703,25/11/2021,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS24439736,25/11/2021,MAIN STREET CP - GARFORTH                                   ,71 Parked in an electric vehicles charging place,25,
LS18435457,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18435468,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18435479,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820214,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820225,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820236,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820247,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820258,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820269,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2282027A,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820280,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820316,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820327,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820338,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22912516,26/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23619696,26/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23619721,26/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17712369,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1771237A,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18231821,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18435581,27/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18435639,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2291263A,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS22912640,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS22912651,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS22912662,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS22912673,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23736000,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23736011,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23736022,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24220604,27/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24845861,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24845872,27/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24845883,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18435672,28/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846128,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846139,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484614A,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05262356,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,
LS05262367,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS07163887,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS07163898,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,
LS12167457,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS12167468,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17813424,29/11/2021,SCOTT HALL LEISURE CENTRE - CHAPELTOWN,87 IN DISABLED BAY WITHOUT BADGE,70,
LS21507421,29/11/2021,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22912684,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22912695,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22912709,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2291271A,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23619925,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23619936,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23619947,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23619958,29/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23619969,29/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24846230,29/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846241,29/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846321,29/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17123936,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1712397A,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17123980,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17123991,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1712400A,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124010,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219354,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219365,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219423,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219434,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219445,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219456,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219467,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20527398,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20527423,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20527434,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20527445,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20527456,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20527467,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20527478,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22226166,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22226235,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22723218,30/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22723229,30/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2272323A,30/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23620061,30/11/2021,MARSH STREET CP - ROTHWELL                                  ,86 BEYOND THE BAY MARKINGS                        ,50,
LS23736510,30/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17813504,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17813515,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17813537,01/12/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS17813548,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18232427,01/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21418795,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913064,01/12/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23620152,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23620163,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23620174,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23736656,01/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846751,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846762,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17520743,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17520754,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22820586,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820597,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820600,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22820611,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913111,02/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913122,02/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913199,02/12/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS22913202,02/12/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS22913213,02/12/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS23737025,02/12/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS23737036,02/12/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS25907090,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS25907104,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS25907115,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17124065,03/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124076,03/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124087,03/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124098,03/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124101,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124112,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17124123,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846933,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846944,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846955,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846966,03/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846977,03/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24846988,03/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847018,03/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847029,03/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484703A,03/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847040,03/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18436777,04/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18436788,04/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18436879,04/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18436926,04/12/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20527762,04/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22123378,04/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22123389,04/12/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2212339A,04/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23737069,04/12/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24440611,04/12/2021,KIRKSTALL RD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24440622,04/12/2021,KIRKSTALL RD CP - CITY,71 Parked in an electric vehicles charging place,25,
LS24440688,04/12/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847288,04/12/2021,KIRKSTALL RD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18232959,05/12/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS1823296A,05/12/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18620084,05/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21419200,05/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22123593,05/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22123607,05/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2444086A,05/12/2021,HIGH STREET CP - MORLEY                                     ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23419256,06/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23419267,06/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23419278,06/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23419289,06/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2341929A,06/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847867,06/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847878,06/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847889,06/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484789A,06/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847925,06/12/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847958,06/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847969,06/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484797A,06/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847980,06/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24847991,06/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484800A,06/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17712722,07/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17712733,07/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17712744,07/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17712755,07/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22408017,07/12/2021,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS22509659,07/12/2021,BARLEY HILL ROAD CP - GARFORTH                              ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22723943,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22723954,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22821013,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22821024,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22821035,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22821046,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22821057,07/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23620334,07/12/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23620414,07/12/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23620425,07/12/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS24441261,07/12/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS2444132A,07/12/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24441330,07/12/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18437565,08/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18437576,08/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22226723,08/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22226734,08/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22226745,08/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22509670,08/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22509681,08/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913392,08/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913406,08/12/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22913417,08/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913428,08/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913439,08/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23419438,08/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23419449,08/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24848407,08/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24848418,08/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24848429,08/12/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219682,09/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17219693,09/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17322047,09/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1752097A,09/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20717010,09/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22123695,09/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22123709,09/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22226756,09/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22226767,09/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22226778,09/12/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22226789,09/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2222679A,09/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22913508,09/12/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23738196,09/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2373820A,09/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23738210,09/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23738221,09/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614290,09/12/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24614304,09/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614315,09/12/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614326,09/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614337,09/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614348,09/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614359,09/12/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24614381,09/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17219809,10/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17322127,10/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17322160,10/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
