PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS23412847,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,0,84,
LS23412847,03/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,0,84,
LS17214306,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,0,75,
LS17808005,04/08/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,01/11/2021,0,114,
LS2482441A,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,25,0,
LS24824420,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,84,0,
LS17214306,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,0,75,
LS17214328,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS17214339,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,84,0,
LS17214339,04/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,84,0,
LS17808005,04/08/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,06/10/2021,0,114,
LS17808016,04/08/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,06/10/2021,0,84,
LS17808016,04/08/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,01/11/2021,0,84,
LS24824409,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,84,0,
LS24824409,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,84,0,
LS24824420,04/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,84,0,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,25,0,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,25,0,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/11/2021,25,0,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2021,25,0,
LS17316135,05/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,75,0,
LS2380614A,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,75,
LS23806150,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,84,0,
LS23806150,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,84,0,
LS23806161,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,25,0,
LS17316033,05/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,0,
LS17316135,05/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,75,0,
LS2380614A,05/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,0,75,
LS22814007,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/11/2021,0,84,
LS22814018,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,75,0,
LS22814018,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2021,75,0,
LS2281403A,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS22814007,06/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,0,84,
LS17316317,07/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/10/2021,50,0,
LS18218801,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/11/2021,0,84,
LS24708995,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS18218878,07/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,84,0,
LS18218878,07/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS24708918,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,0,84,
LS24708918,07/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,84,
LS18423662,09/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS17316703,10/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS18219305,10/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/10/2021,0,0,
LS20603317,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/10/2021,0,84,
LS18219305,10/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/11/2021,0,0,
LS20603317,10/08/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2021,0,84,
LS20603350,10/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/11/2021,25,0,
LS17316940,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,84,0,
LS17316951,11/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/10/2021,0,0,
LS17418124,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/10/2021,84,0,
LS17418157,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/10/2021,84,0,
LS22715887,11/08/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/10/2021,84,0,
LS17316940,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS17316940,11/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/12/2021,84,0,
LS17316951,11/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/10/2021,0,0,
LS17418124,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2021,84,0,
LS17418157,11/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2021,84,0,
LS22715887,11/08/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2021,84,0,
LS20521642,12/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,0,75,
LS20521642,12/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,75,
LS22716041,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/12/2021,25,0,
LS22716041,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/12/2021,25,0,
LS2271602A,12/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,0,75,
LS22716052,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,75,0,
LS22716052,12/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2021,75,0,
LS25905084,13/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2021,75,0,
LS25905073,13/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/10/2021,0,0,
LS25905084,13/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/10/2021,75,0,
LS22716278,14/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,84,0,
LS18219790,15/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/11/2021,25,0,
LS18219815,15/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/12/2021,84,0,
LS20711364,15/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/10/2021,75,0,
LS20711433,15/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,50,0,
LS18219790,15/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/10/2021,25,0,
LS18219790,15/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/11/2021,25,0,
LS18219815,15/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/10/2021,84,0,
LS18219815,15/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS20711364,15/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/10/2021,75,0,
LS20711433,15/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/10/2021,50,0,
LS2361733A,16/08/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,15/10/2021,0,0,
LS2361733A,16/08/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,02/11/2021,0,0,
LS17418441,17/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/10/2021,0,0,
LS17418463,17/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,25,0,
LS17418463,17/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/11/2021,25,0,
LS18321232,17/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/10/2021,50,0,
LS18321232,17/08/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/10/2021,50,0,
LS24824861,17/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/10/2021,50,0,
LS17214805,18/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,84,
LS18321345,18/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2021,75,0,
LS18321345,18/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,75,0,
LS17214805,18/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/10/2021,0,84,
LS1842517A,19/08/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/10/2021,50,0,
LS17119371,20/08/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/10/2021,50,0,
LS17119393,20/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/10/2021,0,0,
LS24824894,20/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/10/2021,0,75,
LS24824908,20/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS23721444,21/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/10/2021,0,0,
LS24825183,21/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/10/2021,50,0,
LS24825194,21/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/10/2021,50,0,
LS24825387,21/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,50,0,
LS23721488,21/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/10/2021,50,0,
LS23721615,21/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/10/2021,50,0,
LS24825343,21/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/10/2021,0,84,
LS24825343,21/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,84,
LS24825376,21/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/11/2021,0,0,
LS24825591,22/08/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,22/10/2021,0,114,
LS24825591,22/08/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,06/12/2021,0,114,
LS24825616,22/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/10/2021,75,0,
LS24825616,22/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,75,0,
LS24825467,22/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/11/2021,0,84,
LS24825467,22/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,84,
LS22405609,23/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,18/12/2021,84,0,
LS17119735,23/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/10/2021,0,0,
LS18220745,23/08/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/11/2021,0,0,
LS22405609,23/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,22/10/2021,84,0,
LS22405609,23/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,06/12/2021,84,0,
LS23413726,23/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/11/2021,0,0,
LS22405642,24/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,27/10/2021,84,0,
LS22405642,24/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,06/12/2021,84,0,
LS23617963,24/08/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,25,0,
LS23617963,24/08/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,20/12/2021,25,0,
LS25413523,24/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,27/10/2021,84,0,
LS25413523,24/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,06/12/2021,84,0,
LS17119779,24/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,75,0,
LS17119779,24/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,75,0,
LS17119790,24/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2021,0,0,
LS18425690,24/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/10/2021,50,0,
LS20522452,24/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/10/2021,0,84,
LS20522452,24/08/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2021,0,84,
LS23617963,24/08/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,21/12/2021,25,0,
LS25413501,24/08/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,09/12/2021,0,0,
LS25413523,24/08/2021,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,18/12/2021,84,0,
LS2271718A,25/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,0,0,
LS22717190,25/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/10/2021,75,0,
LS22717190,25/08/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,75,0,
LS2271718A,25/08/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/11/2021,0,0,
LS17215397,26/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,25,0,
LS17215411,26/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,84,0,
LS23722560,26/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/10/2021,50,0,
LS17215397,26/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2021,25,0,
LS17215397,26/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,25,0,
LS17215411,26/08/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS21610577,26/08/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,10/11/2021,0,0,
LS23808371,26/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,25,0,
LS18322009,27/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS18321866,27/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/10/2021,0,84,
LS18321888,27/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/10/2021,50,0,
LS18221227,28/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,75,0,
LS18221227,28/08/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/11/2021,75,0,
LS18221249,28/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,84,0,
LS18426376,28/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS24826652,28/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,84,
LS24826674,28/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,75,0,
LS24826674,28/08/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/11/2021,75,0,
LS18221249,28/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS18426376,28/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,25,0,
LS24826652,28/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,0,84,
LS18221453,29/08/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,12/10/2021,35,0,
LS24826958,29/08/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/11/2021,84,0,
LS24827065,29/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/10/2021,0,0,
LS18221453,29/08/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,11/10/2021,35,0,
LS24826958,29/08/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2021,84,0,
LS24827032,29/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/10/2021,50,0,
LS18426547,31/08/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,12/10/2021,35,0,
LS20522940,31/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/10/2021,25,0,
LS23414139,31/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2021,75,0,
LS20522940,31/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/10/2021,25,0,
LS20522951,31/08/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/10/2021,50,0,
LS23414139,31/08/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,75,0,
LS17419615,01/09/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,84,0,
LS17419615,01/09/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/12/2021,84,0,
LS23414274,01/09/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,26/10/2021,50,0,
LS17419615,01/09/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS17419626,01/09/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,0,0,
LS22905146,01/09/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/11/2021,25,0,
LS22905146,01/09/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/12/2021,25,0,
LS22905146,01/09/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/12/2021,25,0,
LS18426795,02/09/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,84,0,
LS18426886,02/09/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,75,0,
LS18426886,02/09/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/11/2021,75,0,
LS22717565,02/09/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/10/2021,0,0,
LS22717598,02/09/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/10/2021,50,0,
LS18426795,02/09/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,84,0,
LS18322213,03/09/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/11/2021,84,0,
LS18322224,03/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2021,0,0,
LS18322213,03/09/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2021,84,0,
LS17420421,04/09/2021,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/11/2021,75,0,
LS1822206A,04/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/11/2021,0,0,
LS21707362,04/09/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2021,50,0,
LS23808611,04/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,75,
LS2442946A,04/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,84,
LS17420421,04/09/2021,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/11/2021,75,0,
LS23808611,04/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,75,
LS18222252,05/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,75,
LS18222252,05/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,75,
LS18222263,05/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/10/2021,25,0,
LS18222285,05/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2021,25,0,
LS24827509,05/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/10/2021,0,0,
LS24827542,05/09/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS24827779,05/09/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/10/2021,50,0,
LS18222332,06/09/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/10/2021,50,0,
LS18322767,06/09/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/11/2021,0,0,
LS24827881,06/09/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/11/2021,0,84,
LS24827881,06/09/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,84,
LS22905237,07/09/2021,CROSSLEY STREET CP - WETHERBY                               ,90 RE-PARKED WITHIN SPECIFIED TIME,50,09/11/2021,84,0,
LS22905237,07/09/2021,CROSSLEY STREET CP - WETHERBY                               ,90 RE-PARKED WITHIN SPECIFIED TIME,50,06/12/2021,84,0,
LS23724056,07/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/10/2021,25,0,
LS23724067,07/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,0,0,
LS23724067,07/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/12/2021,0,0,
LS24828115,07/09/2021,BURLEY ROAD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,09/11/2021,0,114,
LS23724089,07/09/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/10/2021,0,0,
LS24828115,07/09/2021,BURLEY ROAD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,06/12/2021,0,114,
LS20523160,08/09/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/10/2021,0,0,
LS20523160,08/09/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/10/2021,0,0,
LS18427277,08/09/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,15/10/2021,0,0,
LS18427379,08/09/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/10/2021,25,0,
LS24611805,08/09/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/12/2021,50,0,
