PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS17114108,09/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,83,
LS17114108,09/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,0,83,
LS24309016,10/02/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,0,83,
LS24309016,10/02/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,0,83,
LS25606607,11/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,50,0,
LS25606607,11/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,50,0,
LS25606607,11/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/06/2021,50,0,
LS17207639,12/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,0,83,
LS23406979,12/02/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2021,83,0,
LS24416876,12/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,0,83,
LS17207639,12/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,0,83,
LS23406979,12/02/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/04/2021,83,0,
LS24416876,12/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,0,83,
LS24416887,12/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,83,0,
LS24416887,12/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,83,0,
LS22501475,13/02/2021,NORMAN TOWERS CP - WEST PARK,86 BEYOND THE BAY MARKINGS                        ,50,05/04/2021,25,0,
LS22501475,13/02/2021,NORMAN TOWERS CP - WEST PARK,86 BEYOND THE BAY MARKINGS                        ,50,06/04/2021,25,0,
LS2441699A,13/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/04/2021,83,0,
LS2441699A,13/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/06/2021,83,0,
LS22501497,13/02/2021,NORMAN TOWERS CP - WEST PARK,86 BEYOND THE BAY MARKINGS                        ,50,16/04/2021,75,0,
LS22501497,13/02/2021,NORMAN TOWERS CP - WEST PARK,86 BEYOND THE BAY MARKINGS                        ,50,26/04/2021,75,0,
LS2441699A,13/02/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,83,0,
LS18209990,14/02/2021,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/05/2021,25,0,
LS18209990,14/02/2021,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/05/2021,25,0,
LS17114389,15/02/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,0,0,
LS23306748,16/02/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,50,0,
LS23306770,16/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,50,0,
LS17114560,18/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,0,83,
LS21504230,18/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,0,83,
LS17114560,18/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,83,
LS21504230,18/02/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/04/2021,0,83,
LS22111710,21/02/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/04/2021,50,0,
LS23307026,22/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,0,83,
LS23307026,22/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,0,83,
LS25606811,23/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,0,0,
LS25606811,23/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS25606800,23/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,83,0,
LS25606800,23/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,83,0,
LS25606800,23/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/06/2021,83,0,
LS25606811,23/02/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,0,0,
LS2070402A,24/02/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/05/2021,0,0,
LS23407417,26/02/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/04/2021,50,0,
LS17803067,01/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/05/2021,0,83,
LS17803067,01/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,0,83,
LS1720799A,02/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,0,83,
LS17311244,02/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/04/2021,50,0,
LS17803180,02/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,0,83,
LS17803191,02/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/04/2021,50,0,
LS25607133,02/03/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/06/2021,83,0,
LS1720799A,02/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,0,83,
LS17311197,02/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,50,0,
LS17803180,02/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/05/2021,0,83,
LS25607133,02/03/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/05/2021,83,0,
LS17208063,03/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,25,0,
LS17311299,03/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,83,0,
LS17311302,03/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/04/2021,50,0,
LS23709176,03/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/05/2021,50,0,
LS17208063,03/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS17208063,03/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,25,0,
LS17311299,03/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/05/2021,83,0,
LS23709176,03/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,50,0,
LS23709176,03/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/05/2021,50,0,
LS23407723,04/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,0,0,
LS24701114,04/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,83,0,
LS17208143,04/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/04/2021,50,0,
LS17311426,04/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,0,83,
LS17311426,04/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,0,83,
LS23407723,04/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/05/2021,0,0,
LS24701114,04/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,83,0,
LS17410519,05/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,83,0,
LS18413126,05/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/04/2021,50,0,
LS24811178,05/03/2021,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/04/2021,0,0,
LS17410519,05/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,83,0,
LS18413137,05/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,50,0,
LS23407825,05/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/04/2021,0,0,
LS24604570,05/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/04/2021,0,0,
LS17410632,06/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,75,0,
LS17410632,06/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/05/2021,75,0,
LS1841332A,08/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/06/2021,25,0,
LS24811203,08/03/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2021,50,0,
LS24417595,08/03/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/05/2021,0,83,
LS24417595,08/03/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2021,0,83,
LS24117274,09/03/2021,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,17/05/2021,0,83,
LS24117285,09/03/2021,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,04/05/2021,50,0,
LS24811291,09/03/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/06/2021,83,0,
LS22213404,09/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/04/2021,50,0,
LS22709680,09/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,0,83,
LS22709680,09/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,0,83,
LS24117274,09/03/2021,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,14/04/2021,0,83,
LS24811291,09/03/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/05/2021,83,0,
LS22903672,10/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,83,0,
LS22903672,10/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,83,0,
LS23307558,10/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/04/2021,50,0,
LS24811393,10/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/04/2021,0,0,
LS24811440,10/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,83,0,
LS24811440,10/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,83,0,
LS24811451,10/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2021,25,0,
LS24811451,10/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,25,0,
LS22502525,11/03/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,19/04/2021,50,0,
LS2361121A,11/03/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2021,0,0,
LS17411045,11/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,50,0,
LS22502536,11/03/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/04/2021,50,0,
LS21504729,12/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,0,0,
LS22903854,12/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,0,83,
LS17208336,12/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,50,0,
LS18315295,12/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS22903854,12/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,83,
LS2051661A,13/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,83,
LS2051661A,13/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,0,83,
LS17208391,15/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,83,
LS22112203,15/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS24417664,15/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,75,0,
LS24417664,15/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/06/2021,75,0,
LS17208380,15/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,50,0,
LS17208391,15/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,0,83,
LS22112203,15/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/04/2021,25,0,
LS18211449,16/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS18211449,16/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24811702,16/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/04/2021,0,0,
LS24811713,16/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/05/2021,25,0,
LS18211449,16/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24604887,17/03/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,25,0,
LS1821153A,17/03/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2021,0,0,
LS23709653,17/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,50,0,
LS24604887,17/03/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS24604901,17/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/04/2021,0,0,
LS18211595,18/03/2021,BURLEY ROAD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,01/04/2021,35,0,
LS24211090,18/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/04/2021,25,0,
LS17208482,19/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/04/2021,25,0,
LS24417777,19/03/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,05/04/2021,35,0,
LS24811859,19/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,50,0,
LS25607687,19/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/04/2021,0,0,
LS17311619,19/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,83,0,
LS24811859,19/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,50,0,
LS24811859,19/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,50,0,
LS17208551,20/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/04/2021,25,0,
LS17311641,20/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/05/2021,50,0,
LS17311652,20/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,25,0,
LS17208551,20/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/04/2021,25,0,
LS17311652,20/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,25,0,
LS17311652,20/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,25,0,
LS22709909,20/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/04/2021,50,0,
LS24417824,21/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,83,0,
LS24811983,21/03/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/04/2021,25,0,
LS24417824,21/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,83,0,
LS17311710,22/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/04/2021,50,0,
LS17311732,22/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/05/2021,25,0,
LS17311732,22/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS21704546,22/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/04/2021,25,0,
LS22503007,22/03/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/04/2021,25,0,
LS22503007,22/03/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2021,25,0,
LS22808387,22/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/04/2021,25,0,
LS24417926,22/03/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/04/2021,50,0,
LS24417937,22/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,83,0,
LS24812228,22/03/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/04/2021,25,0,
LS17311754,22/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,0,0,
LS22502999,22/03/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/04/2021,50,0,
LS22808387,22/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS24417937,22/03/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2021,83,0,
LS24812228,22/03/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/04/2021,25,0,
LS17411453,23/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,25,0,
LS17411500,23/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,25,0,
LS22709986,23/03/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,09/04/2021,25,0,
LS22808434,23/03/2021,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/04/2021,25,0,
LS22904325,23/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,50,0,
LS22904358,23/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,25,0,
LS17411453,23/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2021,25,0,
LS17411500,23/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/04/2021,25,0,
LS22709986,23/03/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,08/04/2021,25,0,
LS18211857,24/03/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,08/04/2021,35,0,
LS18316254,24/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/05/2021,25,0,
LS18316276,24/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/04/2021,25,0,
LS18316276,24/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS18316298,24/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/05/2021,0,0,
LS18316301,24/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/04/2021,50,0,
LS22808478,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,0,75,
LS22808489,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/04/2021,0,0,
LS22808489,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/05/2021,0,0,
LS22808489,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/05/2021,0,0,
LS24418000,24/03/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,26/05/2021,0,113,
LS17208722,24/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS17208744,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/04/2021,25,0,
LS18316254,24/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2021,25,0,
LS18316265,24/03/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2021,25,0,
LS18316265,24/03/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/04/2021,25,0,
LS18316312,24/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/05/2021,50,0,
LS22808489,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,0,0,
LS22808489,24/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/04/2021,0,0,
LS24418000,24/03/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,23/06/2021,0,113,
LS17115064,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/05/2021,25,0,
LS17208824,25/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,50,0,
LS22214291,25/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/04/2021,25,0,
LS22214316,25/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/04/2021,0,0,
LS22214349,25/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2021,50,0,
LS2221435A,25/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,25,0,
LS23308448,25/03/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2021,50,0,
LS24812385,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS25607814,25/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,75,0,
LS25607847,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2021,0,0,
LS17115064,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2021,25,0,
LS17208879,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,0,0,
LS17208879,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2021,0,0,
LS22214291,25/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS22214291,25/03/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,25,0,
LS2221435A,25/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2021,25,0,
LS2560779A,25/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/04/2021,0,0,
LS25607803,25/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,0,0,
LS25607814,25/03/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2021,75,0,
LS25607825,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/04/2021,25,0,
LS25607847,25/03/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2021,0,0,
LS23611752,26/03/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,07/04/2021,0,0,
LS24418215,26/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,83,0,
LS24418226,26/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2021,25,0,
LS24812476,26/03/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/06/2021,0,0,
LS24812498,26/03/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/04/2021,25,0,
LS24812501,26/03/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/04/2021,25,0,
LS22214724,26/03/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/06/2021,50,0,
LS2361172A,26/03/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,02/04/2021,35,0,
