PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS21705389,07/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2170539A,07/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21705403,07/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422438,07/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2481844A,07/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818450,07/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818461,07/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1721167A,08/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211691,08/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414418,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17414429,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214902,08/06/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18214924,08/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214935,08/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214946,08/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18214957,08/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1831965A,08/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319660,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319671,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18319682,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20909510,08/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20909521,08/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20909532,08/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20909543,08/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20909554,08/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20909565,08/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21606922,08/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21606977,08/06/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21606988,08/06/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21607007,08/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21705458,08/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24121850,08/06/2021,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS24818541,08/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818552,08/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818574,08/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818585,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818596,08/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2481860A,08/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818610,08/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818621,08/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818632,08/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818643,08/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24818665,08/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610105,08/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610116,08/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17117194,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17117208,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17117219,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1711722A,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17117230,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1721183A,09/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211840,09/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211851,09/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18418389,09/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519356,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20519367,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20519378,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20519389,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS2051939A,09/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22609405,09/06/2021,LIDGETT HILL CP - PUDSEY                                    ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609416,09/06/2021,LEISURE CENTRE CP - PUDSEY                                  ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23410295,09/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23410309,09/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2341031A,09/06/2021,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23410320,09/06/2021,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23410331,09/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23713730,09/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24607193,09/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704870,09/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24704881,09/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610284,09/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610295,09/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS25610309,09/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211862,10/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211873,10/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806473,10/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20707039,10/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2141326A,10/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422722,10/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422733,10/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422813,10/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422824,10/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422835,10/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422846,10/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2561031A,10/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610320,10/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23410466,11/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23410477,11/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422926,11/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24422970,11/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24422981,11/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24423044,11/06/2021,BURLEY ROAD CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24705057,11/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818836,11/06/2021,LIDGETT HILL CP - PUDSEY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS24818858,11/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24818869,11/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2481887A,11/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24818949,11/06/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2481895A,11/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519593,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519607,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519618,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519629,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2051963A,12/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20519640,12/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23714201,12/06/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24705137,12/06/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24705148,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705159,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470516A,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705170,12/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705181,12/06/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24705192,12/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18215122,13/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18215133,13/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18215144,13/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18215155,13/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18215166,13/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24423055,13/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24423066,13/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24423077,13/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24423088,13/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818960,13/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818971,13/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24818982,13/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819045,13/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24819056,13/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819114,13/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17511607,14/06/2021,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18419122,14/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811552,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811563,14/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22811574,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811585,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811596,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2281160A,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811610,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23509756,14/06/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23509789,14/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2350979A,14/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23614808,14/06/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23614910,14/06/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24705228,14/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705283,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705294,14/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819169,14/06/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2481917A,14/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819180,14/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819216,14/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24819227,14/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819329,14/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18419155,15/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21607164,15/06/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS21607186,15/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21607197,15/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21607200,15/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21607211,15/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21607222,15/06/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22217835,15/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22217846,15/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22217857,15/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22217868,15/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22713600,15/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23714427,15/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705410,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705421,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24705432,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2481933A,15/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819340,15/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819351,15/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819442,15/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24819453,15/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24819588,15/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819599,15/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610466,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610477,15/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS25610488,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610499,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211931,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211942,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211964,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17211975,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18215632,16/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS21413554,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21413565,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21413576,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21413587,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21413598,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21413623,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21705618,16/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21810124,16/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22609493,16/06/2021,WILDERNESS CP - WETHERBY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22609529,16/06/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS2260953A,16/06/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22609540,16/06/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23615094,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23615108,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23615119,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS24311561,16/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24423226,16/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS24423237,16/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610502,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610513,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610535,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212016,17/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212060,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212071,17/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17212082,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21607404,17/06/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS21607415,17/06/2021,WESTGATE CP - OTLEY                                         ,86 BEYOND THE BAY MARKINGS                        ,50,
LS21607426,17/06/2021,WESTGATE CP - OTLEY                                         ,86 BEYOND THE BAY MARKINGS                        ,50,
LS21607437,17/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21607459,17/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2331176A,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23311770,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24423372,17/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17212118,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212129,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721213A,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212140,18/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17212151,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18320036,18/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1841928A,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18419315,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18419326,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18419337,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22811734,18/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23714631,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23714642,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23714653,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819624,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819635,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819646,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819781,18/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24819792,18/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24819839,18/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2481984A,18/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819850,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819861,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819872,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819883,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819894,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819908,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24819919,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610659,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2561066A,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25610670,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212162,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212173,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212184,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212195,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212209,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721221A,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212220,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17212231,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22904879,19/06/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23410615,19/06/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23410626,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23410637,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
